material_id,full_formula,icsd_ids,spacegroup.number,band_gap,run_type,cif,e_above_hull,elements
mp-540773,Ca8Ge4S16,"[619332, 23416]",62,2.5615,GGA,"# generated using pymatgen
data_Ca2GeS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.36448500
_cell_length_b   8.24701300
_cell_length_c   13.82406500
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ca2GeS4
_chemical_formula_sum   'Ca8 Ge4 S16'
_cell_volume   725.59739285
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.00000000  0.00000000  0.00000000  1
  Ca  Ca1  1  0.50000000  0.00000000  0.50000000  1
  Ca  Ca2  1  0.00000000  0.50000000  0.00000000  1
  Ca  Ca3  1  0.50000000  0.50000000  0.50000000  1
  Ca  Ca4  1  0.48474600  0.75000000  0.22594500  1
  Ca  Ca5  1  0.98474600  0.25000000  0.27405500  1
  Ca  Ca6  1  0.51525400  0.25000000  0.77405500  1
  Ca  Ca7  1  0.01525400  0.75000000  0.72594500  1
  Ge  Ge8  1  0.90637500  0.75000000  0.40549700  1
  Ge  Ge9  1  0.40637500  0.25000000  0.09450300  1
  Ge  Ge10  1  0.09362500  0.25000000  0.59450300  1
  Ge  Ge11  1  0.59362500  0.75000000  0.90549700  1
  S  S12  1  0.77018100  0.75000000  0.55614000  1
  S  S13  1  0.27018100  0.25000000  0.94386000  1
  S  S14  1  0.22981900  0.25000000  0.44386000  1
  S  S15  1  0.72981900  0.75000000  0.05614000  1
  S  S16  1  0.25518300  0.75000000  0.40557700  1
  S  S17  1  0.75518300  0.25000000  0.09442300  1
  S  S18  1  0.74481700  0.25000000  0.59442300  1
  S  S19  1  0.24481700  0.75000000  0.90557700  1
  S  S20  1  0.75679300  0.96307300  0.33098000  1
  S  S21  1  0.25679300  0.03692700  0.16902000  1
  S  S22  1  0.24320700  0.46307300  0.66902000  1
  S  S23  1  0.74320700  0.53692700  0.83098000  1
  S  S24  1  0.24320700  0.03692700  0.66902000  1
  S  S25  1  0.74320700  0.96307300  0.83098000  1
  S  S26  1  0.75679300  0.53692700  0.33098000  1
  S  S27  1  0.25679300  0.46307300  0.16902000  1
",0.0,"['Ca', 'Ge', 'S']"
mp-540783,Os2O8,"[23803, 63, 246791]",15,3.2991,GGA,"# generated using pymatgen
data_OsO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.43972475
_cell_length_b   5.43972475
_cell_length_c   8.95892087
_cell_angle_alpha   66.80029863
_cell_angle_beta   66.80029863
_cell_angle_gamma   51.78151233
_symmetry_Int_Tables_number   1
_chemical_formula_structural   OsO4
_chemical_formula_sum   'Os2 O8'
_cell_volume   187.24769469
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.74417300  0.25582700  0.75000000  1
  Os  Os1  1  0.25582700  0.74417300  0.25000000  1
  O  O2  1  0.06880600  0.16009700  0.80482400  1
  O  O3  1  0.83990300  0.93119400  0.69517600  1
  O  O4  1  0.93119400  0.83990300  0.19517600  1
  O  O5  1  0.16009700  0.06880600  0.30482400  1
  O  O6  1  0.64535000  0.57757900  0.58369100  1
  O  O7  1  0.42242100  0.35465000  0.91630900  1
  O  O8  1  0.35465000  0.42242100  0.41630900  1
  O  O9  1  0.57757900  0.64535000  0.08369100  1
",0.0,"['Os', 'O']"
mp-540805,Ba8Ge4S16,"[25365, 615898]",62,2.2977000000000003,GGA,"# generated using pymatgen
data_Ba2GeS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.90167200
_cell_length_b   9.09494400
_cell_length_c   12.59050400
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2GeS4
_chemical_formula_sum   'Ba8 Ge4 S16'
_cell_volume   790.30996940
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.75000000  0.87330800  0.08053700  1
  Ba  Ba1  1  0.25000000  0.12669200  0.91946300  1
  Ba  Ba2  1  0.75000000  0.37330800  0.41946300  1
  Ba  Ba3  1  0.25000000  0.62669200  0.58053700  1
  Ba  Ba4  1  0.75000000  0.52137400  0.83076300  1
  Ba  Ba5  1  0.25000000  0.47862600  0.16923700  1
  Ba  Ba6  1  0.75000000  0.02137400  0.66923700  1
  Ba  Ba7  1  0.25000000  0.97862600  0.33076300  1
  Ge  Ge8  1  0.75000000  0.27105400  0.07179400  1
  Ge  Ge9  1  0.25000000  0.72894600  0.92820600  1
  Ge  Ge10  1  0.75000000  0.77105400  0.42820600  1
  Ge  Ge11  1  0.25000000  0.22894600  0.57179400  1
  S  S12  1  0.75000000  0.51296800  0.09446200  1
  S  S13  1  0.25000000  0.48703200  0.90553800  1
  S  S14  1  0.75000000  0.01296800  0.40553800  1
  S  S15  1  0.25000000  0.98703200  0.59446200  1
  S  S16  1  0.75000000  0.19266900  0.90321000  1
  S  S17  1  0.25000000  0.80733100  0.09679000  1
  S  S18  1  0.75000000  0.69266900  0.59679000  1
  S  S19  1  0.25000000  0.30733100  0.40321000  1
  S  S20  1  0.48594200  0.17088000  0.14056900  1
  S  S21  1  0.98594200  0.82912000  0.85943100  1
  S  S22  1  0.01405800  0.67088000  0.35943100  1
  S  S23  1  0.51405800  0.32912000  0.64056900  1
  S  S24  1  0.51405800  0.82912000  0.85943100  1
  S  S25  1  0.01405800  0.17088000  0.14056900  1
  S  S26  1  0.98594200  0.32912000  0.64056900  1
  S  S27  1  0.48594200  0.67088000  0.35943100  1
",0.0,"['Ba', 'Ge', 'S']"
mp-541026,Ca4Mg12Si12O40,[34408],2,3.4089,GGA,"# generated using pymatgen
data_CaMg3Si3O10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.93076100
_cell_length_b   9.83294466
_cell_length_c   10.38657191
_cell_angle_alpha   115.62343353
_cell_angle_beta   84.01368025
_cell_angle_gamma   114.12731194
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CaMg3Si3O10
_chemical_formula_sum   'Ca4 Mg12 Si12 O40'
_cell_volume   747.64076892
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ca  Ca0  1  0.38303900  0.63362700  0.42778800  1
  Ca  Ca1  1  0.61696100  0.36637300  0.57221200  1
  Ca  Ca2  1  0.36605300  0.61894000  0.94984600  1
  Ca  Ca3  1  0.63394700  0.38106000  0.05015400  1
  Mg  Mg4  1  0.50000000  0.00000000  0.00000000  1
  Mg  Mg5  1  0.00000000  0.50000000  0.50000000  1
  Mg  Mg6  1  0.16812800  0.84731800  0.54030300  1
  Mg  Mg7  1  0.83187200  0.15268200  0.45969700  1
  Mg  Mg8  1  0.15289300  0.83344500  0.05036100  1
  Mg  Mg9  1  0.84710700  0.16655500  0.94963900  1
  Mg  Mg10  1  0.06702100  0.93014700  0.84110700  1
  Mg  Mg11  1  0.93297900  0.06985300  0.15889300  1
  Mg  Mg12  1  0.06478900  0.94172800  0.34488900  1
  Mg  Mg13  1  0.93521100  0.05827200  0.65511100  1
  Mg  Mg14  1  0.25746900  0.74372300  0.74697700  1
  Mg  Mg15  1  0.74253100  0.25627700  0.25302300  1
  Si  Si16  1  0.32932800  0.22956400  0.75684800  1
  Si  Si17  1  0.67067200  0.77043600  0.24315200  1
  Si  Si18  1  0.34001300  0.22635200  0.24900200  1
  Si  Si19  1  0.65998700  0.77364800  0.75099800  1
  Si  Si20  1  0.23361100  0.33683100  0.55065400  1
  Si  Si21  1  0.76638900  0.66316900  0.44934600  1
  Si  Si22  1  0.22043100  0.33350400  0.06229700  1
  Si  Si23  1  0.77956900  0.66649600  0.93770300  1
  Si  Si24  1  0.43883600  0.94775000  0.30439900  1
  Si  Si25  1  0.56116400  0.05225000  0.69560100  1
  Si  Si26  1  0.04795300  0.56359000  0.20187400  1
  Si  Si27  1  0.95204700  0.43641000  0.79812600  1
  O  O28  1  0.16278000  0.06721000  0.71211300  1
  O  O29  1  0.83722000  0.93279000  0.28788700  1
  O  O30  1  0.16931900  0.06506800  0.21459300  1
  O  O31  1  0.83068100  0.93493200  0.78540700  1
  O  O32  1  0.28759400  0.95489800  0.40555500  1
  O  O33  1  0.71240600  0.04510200  0.59444500  1
  O  O34  1  0.27092500  0.94222300  0.92506500  1
  O  O35  1  0.72907500  0.05777700  0.07493500  1
  O  O36  1  0.39906000  0.87632100  0.62380700  1
  O  O37  1  0.60094000  0.12367900  0.37619300  1
  O  O38  1  0.38412200  0.87426300  0.13243700  1
  O  O39  1  0.61587800  0.12573700  0.86756300  1
  O  O40  1  0.49722300  0.19986500  0.70194200  1
  O  O41  1  0.50277700  0.80013500  0.29805800  1
  O  O42  1  0.49066300  0.77759500  0.82174300  1
  O  O43  1  0.50933700  0.22240500  0.17825700  1
  O  O44  1  0.37388800  0.31832500  0.42876200  1
  O  O45  1  0.62611200  0.68167500  0.57123800  1
  O  O46  1  0.35831000  0.34004100  0.93685600  1
  O  O47  1  0.64169000  0.65995900  0.06314400  1
  O  O48  1  0.06998400  0.16795900  0.51677600  1
  O  O49  1  0.93001600  0.83204100  0.48322400  1
  O  O50  1  0.06316700  0.16296400  0.00858200  1
  O  O51  1  0.93683300  0.83703600  0.99141800  1
  O  O52  1  0.03938800  0.71497900  0.18079300  1
  O  O53  1  0.96061200  0.28502100  0.81920700  1
  O  O54  1  0.05978800  0.72958300  0.66021100  1
  O  O55  1  0.94021200  0.27041700  0.33978900  1
  O  O56  1  0.12304800  0.61567200  0.36295300  1
  O  O57  1  0.87695200  0.38432800  0.63704700  1
  O  O58  1  0.12751500  0.59986600  0.86367600  1
  O  O59  1  0.87248500  0.40013400  0.13632400  1
  O  O60  1  0.19211000  0.50041000  0.09780900  1
  O  O61  1  0.80789000  0.49959000  0.90219100  1
  O  O62  1  0.22512400  0.50688800  0.57371900  1
  O  O63  1  0.77487600  0.49311200  0.42628100  1
  O  O64  1  0.31824000  0.36784700  0.20739600  1
  O  O65  1  0.68176000  0.63215300  0.79260400  1
  O  O66  1  0.33822300  0.36582300  0.69666600  1
  O  O67  1  0.66177700  0.63417700  0.30333400  1
",0.07577259000000058,"['Ca', 'Mg', 'O', 'Si']"
mp-541156,Ge12Pb3O27,[64910],150,3.5208999999999997,GGA,"# generated using pymatgen
data_Ge4PbO9
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   11.55886995
_cell_length_b   11.55886995
_cell_length_c   4.82870600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999971
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ge4PbO9
_chemical_formula_sum   'Ge12 Pb3 O27'
_cell_volume   558.71734203
_cell_formula_units_Z   3
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.14917700  0.49058600  0.39837700  1
  Ge  Ge1  1  0.50941400  0.65859000  0.39837700  1
  Ge  Ge2  1  0.34141000  0.85082300  0.39837700  1
  Ge  Ge3  1  0.65859000  0.50941400  0.60162300  1
  Ge  Ge4  1  0.85082300  0.34141000  0.60162300  1
  Ge  Ge5  1  0.49058600  0.14917700  0.60162300  1
  Ge  Ge6  1  0.18029900  0.00000000  0.50000000  1
  Ge  Ge7  1  0.00000000  0.18029900  0.50000000  1
  Ge  Ge8  1  0.81970100  0.81970100  0.50000000  1
  Ge  Ge9  1  0.33333300  0.66666700  0.88838300  1
  Ge  Ge10  1  0.66666700  0.33333300  0.11161700  1
  Ge  Ge11  1  0.00000000  0.00000000  0.00000000  1
  Pb  Pb12  1  0.67388800  0.00000000  0.00000000  1
  Pb  Pb13  1  0.00000000  0.67388800  0.00000000  1
  Pb  Pb14  1  0.32611200  0.32611200  0.00000000  1
  O  O15  1  0.09375200  0.15435900  0.76228800  1
  O  O16  1  0.84564100  0.93939300  0.76228800  1
  O  O17  1  0.06060700  0.90624800  0.76228800  1
  O  O18  1  0.93939300  0.84564100  0.23771200  1
  O  O19  1  0.90624800  0.06060700  0.23771200  1
  O  O20  1  0.15435900  0.09375200  0.23771200  1
  O  O21  1  0.10860400  0.32488200  0.29299900  1
  O  O22  1  0.67511800  0.78372200  0.29299900  1
  O  O23  1  0.21627800  0.89139600  0.29299900  1
  O  O24  1  0.78372200  0.67511800  0.70700100  1
  O  O25  1  0.89139600  0.21627800  0.70700100  1
  O  O26  1  0.32488200  0.10860400  0.70700100  1
  O  O27  1  0.26215700  0.51126000  0.66592200  1
  O  O28  1  0.48874000  0.75089800  0.66592200  1
  O  O29  1  0.24910200  0.73784300  0.66592200  1
  O  O30  1  0.75089800  0.48874000  0.33407800  1
  O  O31  1  0.73784300  0.24910200  0.33407800  1
  O  O32  1  0.51126000  0.26215700  0.33407800  1
  O  O33  1  0.17952500  0.60064200  0.11782700  1
  O  O34  1  0.39935800  0.57888300  0.11782700  1
  O  O35  1  0.42111700  0.82047500  0.11782700  1
  O  O36  1  0.57888300  0.39935800  0.88217300  1
  O  O37  1  0.82047500  0.42111700  0.88217300  1
  O  O38  1  0.60064200  0.17952500  0.88217300  1
  O  O39  1  0.48823900  0.00000000  0.50000000  1
  O  O40  1  0.00000000  0.48823900  0.50000000  1
  O  O41  1  0.51176100  0.51176100  0.50000000  1
",0.0019344008333312956,"['Ge', 'O', 'Pb']"
mp-541695,W4C24O24,[300206],62,2.9754,GGA+U,"# generated using pymatgen
data_W(CO)6
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   6.58040800
_cell_length_b   11.58306400
_cell_length_c   12.16580600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   W(CO)6
_chemical_formula_sum   'W4 C24 O24'
_cell_volume   927.29339084
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  0.93758900  0.75000000  0.12729200  1
  W  W1  1  0.06241100  0.25000000  0.87270800  1
  W  W2  1  0.56241100  0.75000000  0.62729200  1
  W  W3  1  0.43758900  0.25000000  0.37270800  1
  C  C4  1  0.93798500  0.37803200  0.77259200  1
  C  C5  1  0.68525800  0.62324700  0.52541300  1
  C  C6  1  0.56201500  0.12196800  0.27259200  1
  C  C7  1  0.67415000  0.75000000  0.22222800  1
  C  C8  1  0.32585000  0.25000000  0.77777200  1
  C  C9  1  0.31474200  0.37675300  0.47458700  1
  C  C10  1  0.70136200  0.25000000  0.46731200  1
  C  C11  1  0.79863800  0.25000000  0.96731200  1
  C  C12  1  0.20136200  0.75000000  0.03268800  1
  C  C13  1  0.17415000  0.25000000  0.27777200  1
  C  C14  1  0.18525800  0.37675300  0.97458700  1
  C  C15  1  0.93798500  0.12196800  0.77259200  1
  C  C16  1  0.06201500  0.87803200  0.22740800  1
  C  C17  1  0.81474200  0.62324700  0.02541300  1
  C  C18  1  0.43798500  0.62196800  0.72740800  1
  C  C19  1  0.06201500  0.62196800  0.22740800  1
  C  C20  1  0.29863800  0.75000000  0.53268800  1
  C  C21  1  0.81474200  0.87675300  0.02541300  1
  C  C22  1  0.56201500  0.37803200  0.27259200  1
  C  C23  1  0.82585000  0.75000000  0.72222800  1
  C  C24  1  0.31474200  0.12324700  0.47458700  1
  C  C25  1  0.18525800  0.12324700  0.97458700  1
  C  C26  1  0.68525800  0.87675300  0.52541300  1
  C  C27  1  0.43798500  0.87803200  0.72740800  1
  O  O28  1  0.75261700  0.94681300  0.46782400  1
  O  O29  1  0.84928600  0.25000000  0.51931900  1
  O  O30  1  0.24738300  0.05318700  0.53217600  1
  O  O31  1  0.25261700  0.44681300  0.03217600  1
  O  O32  1  0.15071400  0.75000000  0.48068100  1
  O  O33  1  0.34928600  0.75000000  0.98068100  1
  O  O34  1  0.75261700  0.55318700  0.46782400  1
  O  O35  1  0.52654100  0.75000000  0.27461600  1
  O  O36  1  0.74738300  0.55318700  0.96782400  1
  O  O37  1  0.47345900  0.25000000  0.72538400  1
  O  O38  1  0.36938000  0.94993500  0.78239400  1
  O  O39  1  0.86938000  0.05006500  0.71760600  1
  O  O40  1  0.63062000  0.05006500  0.21760600  1
  O  O41  1  0.86938000  0.44993500  0.71760600  1
  O  O42  1  0.74738300  0.94681300  0.96782400  1
  O  O43  1  0.24738300  0.44681300  0.53217600  1
  O  O44  1  0.13062000  0.55006500  0.28239400  1
  O  O45  1  0.13062000  0.94993500  0.28239400  1
  O  O46  1  0.65071400  0.25000000  0.01931900  1
  O  O47  1  0.63062000  0.44993500  0.21760600  1
  O  O48  1  0.25261700  0.05318700  0.03217600  1
  O  O49  1  0.97345900  0.75000000  0.77461600  1
  O  O50  1  0.36938000  0.55006500  0.78239400  1
  O  O51  1  0.02654100  0.25000000  0.22538400  1
",0.4638572150427347,"['C', 'O', 'W']"
mp-541785,Ge2Pd2S6,[408505],12,1.3728,GGA,"# generated using pymatgen
data_GePdS3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.75720251
_cell_length_b   7.75720251
_cell_length_c   9.39719999
_cell_angle_alpha   72.61922643
_cell_angle_beta   72.61922643
_cell_angle_gamma   26.07926904
_symmetry_Int_Tables_number   1
_chemical_formula_structural   GePdS3
_chemical_formula_sum   'Ge2 Pd2 S6'
_cell_volume   236.61359997
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ge  Ge0  1  0.91615000  0.91615000  0.30052200  1
  Ge  Ge1  1  0.08385000  0.08385000  0.69947800  1
  Pd  Pd2  1  0.60921100  0.60921100  0.02763900  1
  Pd  Pd3  1  0.39078900  0.39078900  0.97236100  1
  S  S4  1  0.37312100  0.37312100  0.45785600  1
  S  S5  1  0.62687900  0.62687900  0.54214400  1
  S  S6  1  0.82963500  0.82963500  0.14173200  1
  S  S7  1  0.17036500  0.17036500  0.85826800  1
  S  S8  1  0.07284800  0.07284800  0.20309800  1
  S  S9  1  0.92715200  0.92715200  0.79690200  1
",0.0,"['Ge', 'Pd', 'S']"
mp-541832,Ba8Sn4S16,[42036],14,1.9632000000000005,GGA,"# generated using pymatgen
data_Ba2SnS4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   8.68419900
_cell_length_b   8.61714800
_cell_length_c   12.17349512
_cell_angle_alpha   67.15602969
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ba2SnS4
_chemical_formula_sum   'Ba8 Sn4 S16'
_cell_volume   839.52727123
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ba  Ba0  1  0.80737200  0.04019600  0.64972500  1
  Ba  Ba1  1  0.30737200  0.95980400  0.85027500  1
  Ba  Ba2  1  0.19262800  0.95980400  0.35027500  1
  Ba  Ba3  1  0.69262800  0.04019600  0.14972500  1
  Ba  Ba4  1  0.87653400  0.42568300  0.83460800  1
  Ba  Ba5  1  0.37653400  0.57431700  0.66539200  1
  Ba  Ba6  1  0.12346600  0.57431700  0.16539200  1
  Ba  Ba7  1  0.62346600  0.42568300  0.33460800  1
  Sn  Sn8  1  0.81139500  0.70007300  0.49057600  1
  Sn  Sn9  1  0.31139500  0.29992700  0.00942400  1
  Sn  Sn10  1  0.18860500  0.29992700  0.50942400  1
  Sn  Sn11  1  0.68860500  0.70007300  0.99057600  1
  S  S12  1  0.98475700  0.24624400  0.39218100  1
  S  S13  1  0.48475700  0.75375600  0.10781900  1
  S  S14  1  0.01524300  0.75375600  0.60781900  1
  S  S15  1  0.51524300  0.24624400  0.89218100  1
  S  S16  1  0.89809200  0.73082300  0.29477000  1
  S  S17  1  0.39809200  0.26917700  0.20523000  1
  S  S18  1  0.10190800  0.26917700  0.70523000  1
  S  S19  1  0.60190800  0.73082300  0.79477000  1
  S  S20  1  0.88236200  0.91348200  0.94541200  1
  S  S21  1  0.38236200  0.08651800  0.55458800  1
  S  S22  1  0.11763800  0.08651800  0.05458800  1
  S  S23  1  0.61763800  0.91348200  0.44541200  1
  S  S24  1  0.80783800  0.42742600  0.09798700  1
  S  S25  1  0.30783800  0.57257400  0.40201300  1
  S  S26  1  0.19216200  0.57257400  0.90201300  1
  S  S27  1  0.69216200  0.42742600  0.59798700  1
",0.0,"['Ba', 'S', 'Sn']"
mp-542031,Cr4Pb4O16,"[91735, 26484]",62,1.8820999999999999,GGA+U,"# generated using pymatgen
data_CrPbO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.87403500
_cell_length_b   7.73412600
_cell_length_c   8.30384600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrPbO4
_chemical_formula_sum   'Cr4 Pb4 O16'
_cell_volume   377.24809840
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.25000000  0.17017900  0.05055300  1
  Cr  Cr1  1  0.75000000  0.67017900  0.44944700  1
  Cr  Cr2  1  0.75000000  0.82982100  0.94944700  1
  Cr  Cr3  1  0.25000000  0.32982100  0.55055300  1
  Pb  Pb4  1  0.25000000  0.70199200  0.20456800  1
  Pb  Pb5  1  0.75000000  0.29800800  0.79543200  1
  Pb  Pb6  1  0.75000000  0.20199200  0.29543200  1
  Pb  Pb7  1  0.25000000  0.79800800  0.70456800  1
  O  O8  1  0.25000000  0.02161900  0.19465200  1
  O  O9  1  0.75000000  0.97838100  0.80534800  1
  O  O10  1  0.75000000  0.52161900  0.30534800  1
  O  O11  1  0.25000000  0.47838100  0.69465200  1
  O  O12  1  0.25000000  0.07790200  0.87224200  1
  O  O13  1  0.75000000  0.92209800  0.12775800  1
  O  O14  1  0.75000000  0.57790200  0.62775800  1
  O  O15  1  0.25000000  0.42209800  0.37224200  1
  O  O16  1  0.01029100  0.28937300  0.06711100  1
  O  O17  1  0.51029100  0.71062700  0.93288900  1
  O  O18  1  0.98970900  0.78937300  0.43288900  1
  O  O19  1  0.48970900  0.21062700  0.56711100  1
  O  O20  1  0.98970900  0.71062700  0.93288900  1
  O  O21  1  0.48970900  0.28937300  0.06711100  1
  O  O22  1  0.01029100  0.21062700  0.56711100  1
  O  O23  1  0.51029100  0.78937300  0.43288900  1
",0.020387013749997962,"['Cr', 'O', 'Pb']"
mp-542085,Sr8Ge4O16,[56382],14,3.5381,GGA,"# generated using pymatgen
data_Sr2GeO4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.29468900
_cell_length_b   5.91828100
_cell_length_c   11.25951132
_cell_angle_alpha   62.89049375
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Sr2GeO4
_chemical_formula_sum   'Sr8 Ge4 O16'
_cell_volume   432.69199525
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sr  Sr0  1  0.34525200  0.29830000  0.43098400  1
  Sr  Sr1  1  0.84525200  0.70170000  0.06901600  1
  Sr  Sr2  1  0.65474800  0.70170000  0.56901600  1
  Sr  Sr3  1  0.15474800  0.29830000  0.93098400  1
  Sr  Sr4  1  0.99489100  0.02031100  0.70034000  1
  Sr  Sr5  1  0.49489100  0.97968900  0.79966000  1
  Sr  Sr6  1  0.00510900  0.97968900  0.29966000  1
  Sr  Sr7  1  0.50510900  0.02031100  0.20034000  1
  Ge  Ge8  1  0.78386900  0.34873900  0.41598400  1
  Ge  Ge9  1  0.28386900  0.65126100  0.08401600  1
  Ge  Ge10  1  0.21613100  0.65126100  0.58401600  1
  Ge  Ge11  1  0.71613100  0.34873900  0.91598400  1
  O  O12  1  0.01780800  0.27439600  0.44300900  1
  O  O13  1  0.51780800  0.72560400  0.05699100  1
  O  O14  1  0.98219200  0.72560400  0.55699100  1
  O  O15  1  0.48219200  0.27439600  0.94300900  1
  O  O16  1  0.66596400  0.27061000  0.57048700  1
  O  O17  1  0.16596400  0.72939000  0.92951300  1
  O  O18  1  0.33403600  0.72939000  0.42951300  1
  O  O19  1  0.83403600  0.27061000  0.07048700  1
  O  O20  1  0.67410600  0.14343800  0.36005300  1
  O  O21  1  0.17410600  0.85656200  0.13994700  1
  O  O22  1  0.32589400  0.85656200  0.63994700  1
  O  O23  1  0.82589400  0.14343800  0.86005300  1
  O  O24  1  0.75210000  0.67534900  0.30318600  1
  O  O25  1  0.25210000  0.32465100  0.19681400  1
  O  O26  1  0.24790000  0.32465100  0.69681400  1
  O  O27  1  0.74790000  0.67534900  0.80318600  1
",0.0,"['Ge', 'O', 'Sr']"
